date,state,deaths+AF8-new,deaths+AF8-unvax,deaths+AF8-pvax,deaths+AF8-fvax,deaths+AF8-boost
2021+AC0-05+AC0-06,Johor,3,5,0,0,0
2021+AC0-05+AC0-06,Kedah,1,0,1,0,0
2021+AC0-05+AC0-06,Kelantan,2,3,0,0,0
2021+AC0-05+AC0-06,Melaka,0,0,0,0,0
2021+AC0-05+AC0-06,Negeri Sembilan,1,0,0,0,0
2021+AC0-05+AC0-06,Pahang,1,0,0,0,0
2021+AC0-05+AC0-06,Perak,0,1,0,0,0
2021+AC0-05+AC0-06,Perlis,0,1,0,0,0
2021+AC0-05+AC0-06,Pulau Pinang,0,0,0,0,0
2021+AC0-05+AC0-06,Sabah,0,0,0,0,0
2021+AC0-05+AC0-06,Sarawak,5,3,0,0,0
2021+AC0-05+AC0-06,Selangor,3,7,0,0,0
2021+AC0-05+AC0-06,Terengganu,1,0,0,0,0
2021+AC0-05+AC0-06,W.P. Kuala Lumpur,2,7,0,0,0
2021+AC0-05+AC0-06,W.P. Labuan,0,0,0,0,0
2021+AC0-05+AC0-06,W.P. Putrajaya,0,0,0,0,0
2021+AC0-05+AC0-07,Johor,2,3,0,0,0
2021+AC0-05+AC0-07,Kedah,1,3,0,0,0
2021+AC0-05+AC0-07,Kelantan,3,1,0,0,0
2021+AC0-05+AC0-07,Melaka,0,1,0,0,0
2021+AC0-05+AC0-07,Negeri Sembilan,0,0,0,0,0
2021+AC0-05+AC0-07,Pahang,0,2,0,0,0
2021+AC0-05+AC0-07,Perak,2,3,0,0,0
2021+AC0-05+AC0-07,Perlis,1,0,0,0,0
2021+AC0-05+AC0-07,Pulau Pinang,0,2,0,0,0
2021+AC0-05+AC0-07,Sabah,1,0,0,0,0
2021+AC0-05+AC0-07,Sarawak,6,6,0,0,0
2021+AC0-05+AC0-07,Selangor,3,10,0,0,0
2021+AC0-05+AC0-07,Terengganu,0,0,0,0,0
2021+AC0-05+AC0-07,W.P. Kuala Lumpur,3,0,0,0,0
2021+AC0-05+AC0-07,W.P. Labuan,0,0,0,0,0
2021+AC0-05+AC0-07,W.P. Putrajaya,0,0,0,0,0
2021+AC0-05+AC0-08,Johor,4,3,0,0,0
2021+AC0-05+AC0-08,Kedah,2,0,0,0,0
2021+AC0-05+AC0-08,Kelantan,2,3,0,0,0
2021+AC0-05+AC0-08,Melaka,0,1,0,0,0
2021+AC0-05+AC0-08,Negeri Sembilan,0,1,0,0,0
2021+AC0-05+AC0-08,Pahang,0,3,0,0,0
2021+AC0-05+AC0-08,Perak,1,0,0,0,0
2021+AC0-05+AC0-08,Perlis,0,0,0,0,0
2021+AC0-05+AC0-08,Pulau Pinang,1,1,1,0,0
2021+AC0-05+AC0-08,Sabah,1,1,0,0,0
2021+AC0-05+AC0-08,Sarawak,5,1,0,0,0
2021+AC0-05+AC0-08,Selangor,4,10,1,0,0
2021+AC0-05+AC0-08,Terengganu,0,0,0,0,0
2021+AC0-05+AC0-08,W.P. Kuala Lumpur,5,3,0,0,0
2021+AC0-05+AC0-08,W.P. Labuan,0,0,0,0,0
2021+AC0-05+AC0-08,W.P. Putrajaya,0,0,0,0,0
2021+AC0-05+AC0-09,Johor,4,3,0,0,0
2021+AC0-05+AC0-09,Kedah,0,1,0,0,0
2021+AC0-05+AC0-09,Kelantan,3,3,0,0,0
2021+AC0-05+AC0-09,Melaka,0,2,0,0,0
2021+AC0-05+AC0-09,Negeri Sembilan,0,0,0,0,0
2021+AC0-05+AC0-09,Pahang,3,1,0,0,0
2021+AC0-05+AC0-09,Perak,0,0,0,0,0
2021+AC0-05+AC0-09,Perlis,0,0,0,0,0
2021+AC0-05+AC0-09,Pulau Pinang,2,1,0,0,0
2021+AC0-05+AC0-09,Sabah,0,0,0,0,0
2021+AC0-05+AC0-09,Sarawak,1,1,0,0,0
2021+AC0-05+AC0-09,Selangor,7,7,0,0,0
2021+AC0-05+AC0-09,Terengganu,0,0,0,0,0
2021+AC0-05+AC0-09,W.P. Kuala Lumpur,6,2,0,0,0
2021+AC0-05+AC0-09,W.P. Labuan,0,0,0,0,0
2021+AC0-05+AC0-09,W.P. Putrajaya,0,0,0,0,0
2021+AC0-05+AC0-10,Johor,0,3,1,0,0
2021+AC0-05+AC0-10,Kedah,1,3,0,0,0
2021+AC0-05+AC0-10,Kelantan,1,4,0,0,0
2021+AC0-05+AC0-10,Melaka,3,0,0,0,0
2021+AC0-05+AC0-10,Negeri Sembilan,0,0,0,0,0
2021+AC0-05+AC0-10,Pahang,0,0,0,0,0
2021+AC0-05+AC0-10,Perak,0,1,0,0,0
2021+AC0-05+AC0-10,Perlis,0,0,0,0,0
2021+AC0-05+AC0-10,Pulau Pinang,3,1,0,0,0
2021+AC0-05+AC0-10,Sabah,1,3,0,0,0
2021+AC0-05+AC0-10,Sarawak,2,3,0,0,0
2021+AC0-05+AC0-10,Selangor,4,13,0,0,0
2021+AC0-05+AC0-10,Terengganu,0,0,0,0,0
2021+AC0-05+AC0-10,W.P. Kuala Lumpur,2,2,0,0,0
2021+AC0-05+AC0-10,W.P. Labuan,0,0,0,0,0
2021+AC0-05+AC0-10,W.P. Putrajaya,0,1,0,0,0
2021+AC0-05+AC0-11,Johor,3,6,0,0,0
2021+AC0-05+AC0-11,Kedah,1,1,0,0,0
2021+AC0-05+AC0-11,Kelantan,5,3,0,0,0
2021+AC0-05+AC0-11,Melaka,0,3,0,0,0
2021+AC0-05+AC0-11,Negeri Sembilan,0,0,0,0,0
2021+AC0-05+AC0-11,Pahang,1,3,0,0,0
2021+AC0-05+AC0-11,Perak,2,2,0,0,0
2021+AC0-05+AC0-11,Perlis,0,0,0,0,0
2021+AC0-05+AC0-11,Pulau Pinang,0,0,0,0,0
2021+AC0-05+AC0-11,Sabah,1,3,0,0,0
2021+AC0-05+AC0-11,Sarawak,1,1,0,0,0
2021+AC0-05+AC0-11,Selangor,6,17,0,0,0
2021+AC0-05+AC0-11,Terengganu,0,1,0,0,0
2021+AC0-05+AC0-11,W.P. Kuala Lumpur,2,4,0,0,0
2021+AC0-05+AC0-11,W.P. Labuan,0,0,0,0,0
2021+AC0-05+AC0-11,W.P. Putrajaya,0,0,0,0,0
2021+AC0-05+AC0-12,Johor,10,4,0,0,0
2021+AC0-05+AC0-12,Kedah,2,1,0,0,0
2021+AC0-05+AC0-12,Kelantan,2,7,0,0,0
2021+AC0-05+AC0-12,Melaka,1,0,0,0,0
2021+AC0-05+AC0-12,Negeri Sembilan,1,0,0,0,0
2021+AC0-05+AC0-12,Pahang,2,0,0,0,0
2021+AC0-05+AC0-12,Perak,1,4,0,0,0
2021+AC0-05+AC0-12,Perlis,0,0,0,0,0
2021+AC0-05+AC0-12,Pulau Pinang,0,3,0,0,0
2021+AC0-05+AC0-12,Sabah,3,2,0,0,0
2021+AC0-05+AC0-12,Sarawak,2,4,0,0,0
2021+AC0-05+AC0-12,Selangor,5,13,0,0,0
2021+AC0-05+AC0-12,Terengganu,1,1,0,0,0
2021+AC0-05+AC0-12,W.P. Kuala Lumpur,8,10,0,0,0
2021+AC0-05+AC0-12,W.P. Labuan,0,0,1,0,0
2021+AC0-05+AC0-12,W.P. Putrajaya,1,0,0,0,0
2021+AC0-05+AC0-13,Johor,5,5,0,0,0
2021+AC0-05+AC0-13,Kedah,0,2,0,0,0
2021+AC0-05+AC0-13,Kelantan,3,5,0,0,0
2021+AC0-05+AC0-13,Melaka,0,1,0,0,0
2021+AC0-05+AC0-13,Negeri Sembilan,0,0,0,0,0
2021+AC0-05+AC0-13,Pahang,1,0,0,0,0
2021+AC0-05+AC0-13,Perak,1,1,0,0,0
2021+AC0-05+AC0-13,Perlis,0,0,0,0,0
2021+AC0-05+AC0-13,Pulau Pinang,2,0,0,0,0
2021+AC0-05+AC0-13,Sabah,2,0,0,0,0
2021+AC0-05+AC0-13,Sarawak,2,4,0,0,0
2021+AC0-05+AC0-13,Selangor,8,14,2,0,0
2021+AC0-05+AC0-13,Terengganu,0,1,0,0,0
2021+AC0-05+AC0-13,W.P. Kuala Lumpur,2,3,0,0,0
2021+AC0-05+AC0-13,W.P. Labuan,1,0,0,0,0
2021+AC0-05+AC0-13,W.P. Putrajaya,0,0,0,0,0
2021+AC0-05+AC0-14,Johor,6,1,0,0,0
2021+AC0-05+AC0-14,Kedah,3,3,1,0,0
2021+AC0-05+AC0-14,Kelantan,4,5,0,0,0
2021+AC0-05+AC0-14,Melaka,2,1,0,0,0
2021+AC0-05+AC0-14,Negeri Sembilan,0,3,0,0,0
2021+AC0-05+AC0-14,Pahang,0,0,0,0,0
2021+AC0-05+AC0-14,Perak,1,2,0,0,0
2021+AC0-05+AC0-14,Perlis,0,0,0,0,0
2021+AC0-05+AC0-14,Pulau Pinang,0,0,0,0,0
2021+AC0-05+AC0-14,Sabah,2,0,0,0,0
2021+AC0-05+AC0-14,Sarawak,1,2,0,0,0
2021+AC0-05+AC0-14,Selangor,8,20,0,0,0
2021+AC0-05+AC0-14,Terengganu,1,1,0,0,0
2021+AC0-05+AC0-14,W.P. Kuala Lumpur,6,6,0,0,0
2021+AC0-05+AC0-14,W.P. Labuan,0,0,0,0,0
2021+AC0-05+AC0-14,W.P. Putrajaya,0,0,0,0,0
2021+AC0-05+AC0-15,Johor,3,4,0,0,0
2021+AC0-05+AC0-15,Kedah,3,4,0,0,0
2021+AC0-05+AC0-15,Kelantan,5,2,0,0,0
2021+AC0-05+AC0-15,Melaka,0,0,0,0,0
2021+AC0-05+AC0-15,Negeri Sembilan,1,1,0,0,0
2021+AC0-05+AC0-15,Pahang,0,1,0,0,0
2021+AC0-05+AC0-15,Perak,0,4,0,0,0
2021+AC0-05+AC0-15,Perlis,0,0,0,0,0
2021+AC0-05+AC0-15,Pulau Pinang,0,3,1,0,0
2021+AC0-05+AC0-15,Sabah,0,1,0,0,0
2021+AC0-05+AC0-15,Sarawak,4,4,0,0,0
2021+AC0-05+AC0-15,Selangor,26,15,0,0,0
2021+AC0-05+AC0-15,Terengganu,0,0,0,0,0
2021+AC0-05+AC0-15,W.P. Kuala Lumpur,2,7,1,0,0
2021+AC0-05+AC0-15,W.P. Labuan,0,0,0,0,0
2021+AC0-05+AC0-15,W.P. Putrajaya,0,0,0,0,0
2021+AC0-05+AC0-16,Johor,0,1,0,0,0
2021+AC0-05+AC0-16,Kedah,5,3,2,0,0
2021+AC0-05+AC0-16,Kelantan,0,3,0,0,0
2021+AC0-05+AC0-16,Melaka,0,2,0,0,0
2021+AC0-05+AC0-16,Negeri Sembilan,2,2,0,0,0
2021+AC0-05+AC0-16,Pahang,1,0,0,0,0
2021+AC0-05+AC0-16,Perak,3,2,0,0,0
2021+AC0-05+AC0-16,Perlis,0,0,0,0,0
2021+AC0-05+AC0-16,Pulau Pinang,6,2,1,0,0
2021+AC0-05+AC0-16,Sabah,0,0,0,0,0
2021+AC0-05+AC0-16,Sarawak,5,4,0,0,0
2021+AC0-05+AC0-16,Selangor,8,16,0,0,0
2021+AC0-05+AC0-16,Terengganu,2,0,0,0,0
2021+AC0-05+AC0-16,W.P. Kuala Lumpur,4,5,1,0,0
2021+AC0-05+AC0-16,W.P. Labuan,0,0,0,0,0
2021+AC0-05+AC0-16,W.P. Putrajaya,0,0,0,0,0
2021+AC0-05+AC0-17,Johor,3,6,0,0,0
2021+AC0-05+AC0-17,Kedah,3,1,0,0,0
2021+AC0-05+AC0-17,Kelantan,4,3,0,0,0
2021+AC0-05+AC0-17,Melaka,2,1,0,0,0
2021+AC0-05+AC0-17,Negeri Sembilan,2,1,0,0,0
2021+AC0-05+AC0-17,Pahang,1,2,0,0,0
2021+AC0-05+AC0-17,Perak,3,1,0,0,0
2021+AC0-05+AC0-17,Perlis,0,0,0,0,0
2021+AC0-05+AC0-17,Pulau Pinang,1,5,1,0,0
2021+AC0-05+AC0-17,Sabah,1,0,0,0,0
2021+AC0-05+AC0-17,Sarawak,1,0,0,0,0
2021+AC0-05+AC0-17,Selangor,20,21,2,0,0
2021+AC0-05+AC0-17,Terengganu,0,0,0,0,0
2021+AC0-05+AC0-17,W.P. Kuala Lumpur,4,7,0,0,0
2021+AC0-05+AC0-17,W.P. Labuan,0,0,0,0,0
2021+AC0-05+AC0-17,W.P. Putrajaya,0,0,0,0,0
2021+AC0-05+AC0-18,Johor,4,11,0,0,0
2021+AC0-05+AC0-18,Kedah,1,5,0,0,0
2021+AC0-05+AC0-18,Kelantan,4,5,1,0,0
2021+AC0-05+AC0-18,Melaka,0,0,0,0,0
2021+AC0-05+AC0-18,Negeri Sembilan,1,1,1,0,0
2021+AC0-05+AC0-18,Pahang,2,2,0,0,0
2021+AC0-05+AC0-18,Perak,3,1,0,0,0
2021+AC0-05+AC0-18,Perlis,0,0,0,0,0
2021+AC0-05+AC0-18,Pulau Pinang,5,3,1,0,0
2021+AC0-05+AC0-18,Sabah,0,3,0,0,0
2021+AC0-05+AC0-18,Sarawak,5,7,1,0,0
2021+AC0-05+AC0-18,Selangor,18,14,0,0,0
2021+AC0-05+AC0-18,Terengganu,0,1,0,0,0
2021+AC0-05+AC0-18,W.P. Kuala Lumpur,4,1,0,0,0
2021+AC0-05+AC0-18,W.P. Labuan,0,0,0,0,0
2021+AC0-05+AC0-18,W.P. Putrajaya,0,0,0,0,0
2021+AC0-05+AC0-19,Johor,6,9,1,0,0
2021+AC0-05+AC0-19,Kedah,2,3,1,0,0
2021+AC0-05+AC0-19,Kelantan,4,0,0,0,0
2021+AC0-05+AC0-19,Melaka,1,2,0,0,0
2021+AC0-05+AC0-19,Negeri Sembilan,1,3,0,0,0
2021+AC0-05+AC0-19,Pahang,0,0,0,0,0
2021+AC0-05+AC0-19,Perak,0,2,0,0,0
2021+AC0-05+AC0-19,Perlis,0,0,0,0,0
2021+AC0-05+AC0-19,Pulau Pinang,2,2,0,0,0
2021+AC0-05+AC0-19,Sabah,2,0,0,0,0
2021+AC0-05+AC0-19,Sarawak,7,6,0,0,0
2021+AC0-05+AC0-19,Selangor,19,13,0,0,0
2021+AC0-05+AC0-19,Terengganu,0,2,0,0,0
2021+AC0-05+AC0-19,W.P. Kuala Lumpur,2,8,1,0,0
2021+AC0-05+AC0-19,W.P. Labuan,0,0,0,0,0
2021+AC0-05+AC0-19,W.P. Putrajaya,0,0,0,0,0
2021+AC0-05+AC0-20,Johor,14,8,0,0,0
2021+AC0-05+AC0-20,Kedah,3,3,1,0,0
2021+AC0-05+AC0-20,Kelantan,6,2,1,0,0
2021+AC0-05+AC0-20,Melaka,4,3,0,0,0
2021+AC0-05+AC0-20,Negeri Sembilan,4,1,0,0,0
2021+AC0-05+AC0-20,Pahang,0,2,0,0,0
2021+AC0-05+AC0-20,Perak,3,1,0,0,0
2021+AC0-05+AC0-20,Perlis,0,0,0,0,0
2021+AC0-05+AC0-20,Pulau Pinang,1,2,0,0,0
2021+AC0-05+AC0-20,Sabah,1,0,0,0,0
2021+AC0-05+AC0-20,Sarawak,2,3,0,0,0
2021+AC0-05+AC0-20,Selangor,10,15,0,0,0
2021+AC0-05+AC0-20,Terengganu,3,0,0,0,0
2021+AC0-05+AC0-20,W.P. Kuala Lumpur,8,4,0,0,0
2021+AC0-05+AC0-20,W.P. Labuan,0,0,0,0,0
2021+AC0-05+AC0-20,W.P. Putrajaya,0,0,0,0,0
2021+AC0-05+AC0-21,Johor,5,10,0,0,0
2021+AC0-05+AC0-21,Kedah,4,5,0,0,0
2021+AC0-05+AC0-21,Kelantan,1,3,0,0,0
2021+AC0-05+AC0-21,Melaka,2,2,1,0,0
2021+AC0-05+AC0-21,Negeri Sembilan,2,3,0,0,0
2021+AC0-05+AC0-21,Pahang,0,0,0,0,0
2021+AC0-05+AC0-21,Perak,2,2,0,0,0
2021+AC0-05+AC0-21,Perlis,0,0,0,0,0
2021+AC0-05+AC0-21,Pulau Pinang,1,1,0,0,0
2021+AC0-05+AC0-21,Sabah,0,0,0,0,0
2021+AC0-05+AC0-21,Sarawak,8,3,0,0,0
2021+AC0-05+AC0-21,Selangor,22,22,0,0,0
2021+AC0-05+AC0-21,Terengganu,0,0,0,0,0
2021+AC0-05+AC0-21,W.P. Kuala Lumpur,3,9,0,0,0
2021+AC0-05+AC0-21,W.P. Labuan,0,0,0,0,0
2021+AC0-05+AC0-21,W.P. Putrajaya,0,0,0,0,0
2021+AC0-05+AC0-22,Johor,5,9,2,0,0
2021+AC0-05+AC0-22,Kedah,4,7,0,0,0
2021+AC0-05+AC0-22,Kelantan,1,4,0,0,0
2021+AC0-05+AC0-22,Melaka,1,5,1,0,0
2021+AC0-05+AC0-22,Negeri Sembilan,1,3,0,0,0
2021+AC0-05+AC0-22,Pahang,2,1,0,0,0
2021+AC0-05+AC0-22,Perak,3,0,0,0,0
2021+AC0-05+AC0-22,Perlis,0,1,0,0,0
2021+AC0-05+AC0-22,Pulau Pinang,0,6,0,0,0
2021+AC0-05+AC0-22,Sabah,0,3,0,0,0
2021+AC0-05+AC0-22,Sarawak,2,4,0,0,0
2021+AC0-05+AC0-22,Selangor,21,24,1,0,0
2021+AC0-05+AC0-22,Terengganu,0,0,0,0,0
2021+AC0-05+AC0-22,W.P. Kuala Lumpur,10,14,0,0,0
2021+AC0-05+AC0-22,W.P. Labuan,0,0,0,0,0
2021+AC0-05+AC0-22,W.P. Putrajaya,0,0,0,0,0
2021+AC0-05+AC0-23,Johor,8,8,0,0,0
2021+AC0-05+AC0-23,Kedah,4,5,1,0,0
2021+AC0-05+AC0-23,Kelantan,1,6,0,0,0
2021+AC0-05+AC0-23,Melaka,6,2,0,0,0
2021+AC0-05+AC0-23,Negeri Sembilan,2,3,0,0,0
2021+AC0-05+AC0-23,Pahang,0,2,0,0,0
2021+AC0-05+AC0-23,Perak,0,2,0,0,0
2021+AC0-05+AC0-23,Perlis,1,0,0,0,0
2021+AC0-05+AC0-23,Pulau Pinang,6,2,0,0,0
2021+AC0-05+AC0-23,Sabah,2,0,0,0,0
2021+AC0-05+AC0-23,Sarawak,3,5,0,0,0
2021+AC0-05+AC0-23,Selangor,14,22,2,0,0
2021+AC0-05+AC0-23,Terengganu,0,3,0,0,0
2021+AC0-05+AC0-23,W.P. Kuala Lumpur,2,4,1,0,0
2021+AC0-05+AC0-23,W.P. Labuan,0,1,0,0,0
2021+AC0-05+AC0-23,W.P. Putrajaya,0,0,0,0,0
2021+AC0-05+AC0-24,Johor,11,8,1,0,0
2021+AC0-05+AC0-24,Kedah,4,5,1,0,0
2021+AC0-05+AC0-24,Kelantan,0,1,0,0,0
2021+AC0-05+AC0-24,Melaka,6,5,0,0,0
2021+AC0-05+AC0-24,Negeri Sembilan,3,1,0,0,0
2021+AC0-05+AC0-24,Pahang,3,2,0,0,0
2021+AC0-05+AC0-24,Perak,1,1,0,0,0
2021+AC0-05+AC0-24,Perlis,0,0,0,0,0
2021+AC0-05+AC0-24,Pulau Pinang,6,4,0,0,0
2021+AC0-05+AC0-24,Sabah,0,2,0,0,0
2021+AC0-05+AC0-24,Sarawak,3,6,1,0,0
2021+AC0-05+AC0-24,Selangor,16,22,0,0,0
2021+AC0-05+AC0-24,Terengganu,2,0,0,0,0
2021+AC0-05+AC0-24,W.P. Kuala Lumpur,5,6,0,0,0
2021+AC0-05+AC0-24,W.P. Labuan,1,0,0,0,0
2021+AC0-05+AC0-24,W.P. Putrajaya,0,0,0,0,0
2021+AC0-05+AC0-25,Johor,10,8,2,0,0
2021+AC0-05+AC0-25,Kedah,6,14,0,0,0
2021+AC0-05+AC0-25,Kelantan,3,3,0,0,0
2021+AC0-05+AC0-25,Melaka,2,1,0,0,0
2021+AC0-05+AC0-25,Negeri Sembilan,2,5,0,0,0
2021+AC0-05+AC0-25,Pahang,1,0,0,0,0
2021+AC0-05+AC0-25,Perak,3,6,0,0,0
2021+AC0-05+AC0-25,Perlis,0,0,0,0,0
2021+AC0-05+AC0-25,Pulau Pinang,3,1,0,0,0
2021+AC0-05+AC0-25,Sabah,3,0,0,0,0
2021+AC0-05+AC0-25,Sarawak,6,6,0,0,0
2021+AC0-05+AC0-25,Selangor,15,19,1,0,0
2021+AC0-05+AC0-25,Terengganu,1,0,0,0,0
2021+AC0-05+AC0-25,W.P. Kuala Lumpur,5,8,0,0,0
2021+AC0-05+AC0-25,W.P. Labuan,0,0,0,0,0
2021+AC0-05+AC0-25,W.P. Putrajaya,0,0,0,0,0
2021+AC0-05+AC0-26,Johor,8,7,0,0,0
2021+AC0-05+AC0-26,Kedah,8,7,1,0,0
2021+AC0-05+AC0-26,Kelantan,0,8,1,0,0
2021+AC0-05+AC0-26,Melaka,3,4,0,0,0
2021+AC0-05+AC0-26,Negeri Sembilan,2,12,1,0,0
2021+AC0-05+AC0-26,Pahang,1,2,0,0,0
2021+AC0-05+AC0-26,Perak,5,3,0,0,0
2021+AC0-05+AC0-26,Perlis,0,0,0,0,0
2021+AC0-05+AC0-26,Pulau Pinang,0,4,0,0,0
2021+AC0-05+AC0-26,Sabah,1,2,0,0,0
2021+AC0-05+AC0-26,Sarawak,2,3,0,0,0
2021+AC0-05+AC0-26,Selangor,24,19,2,0,0
2021+AC0-05+AC0-26,Terengganu,0,3,0,0,0
2021+AC0-05+AC0-26,W.P. Kuala Lumpur,9,10,2,0,0
2021+AC0-05+AC0-26,W.P. Labuan,0,0,0,0,0
2021+AC0-05+AC0-26,W.P. Putrajaya,0,0,0,0,0
2021+AC0-05+AC0-27,Johor,7,8,1,0,0
2021+AC0-05+AC0-27,Kedah,2,4,0,0,0
2021+AC0-05+AC0-27,Kelantan,5,5,0,0,0
2021+AC0-05+AC0-27,Melaka,1,0,0,0,0
2021+AC0-05+AC0-27,Negeri Sembilan,5,9,0,0,0
2021+AC0-05+AC0-27,Pahang,0,1,0,0,0
2021+AC0-05+AC0-27,Perak,1,0,1,0,0
2021+AC0-05+AC0-27,Perlis,0,0,0,0,0
2021+AC0-05+AC0-27,Pulau Pinang,3,4,0,0,0
2021+AC0-05+AC0-27,Sabah,1,2,0,0,0
2021+AC0-05+AC0-27,Sarawak,9,6,1,0,0
2021+AC0-05+AC0-27,Selangor,19,13,3,0,0
2021+AC0-05+AC0-27,Terengganu,1,1,0,0,0
2021+AC0-05+AC0-27,W.P. Kuala Lumpur,5,4,0,0,0
2021+AC0-05+AC0-27,W.P. Labuan,0,0,0,0,0
2021+AC0-05+AC0-27,W.P. Putrajaya,0,0,0,0,0
2021+AC0-05+AC0-28,Johor,4,16,0,0,0
2021+AC0-05+AC0-28,Kedah,5,8,0,0,0
2021+AC0-05+AC0-28,Kelantan,2,7,0,0,0
2021+AC0-05+AC0-28,Melaka,3,6,0,0,0
2021+AC0-05+AC0-28,Negeri Sembilan,8,7,1,0,0
2021+AC0-05+AC0-28,Pahang,0,3,0,0,0
2021+AC0-05+AC0-28,Perak,3,2,0,0,0
2021+AC0-05+AC0-28,Perlis,0,0,0,0,0
2021+AC0-05+AC0-28,Pulau Pinang,2,4,1,0,0
2021+AC0-05+AC0-28,Sabah,1,1,0,0,0
2021+AC0-05+AC0-28,Sarawak,4,6,0,0,0
2021+AC0-05+AC0-28,Selangor,19,30,0,0,0
2021+AC0-05+AC0-28,Terengganu,2,4,0,0,0
2021+AC0-05+AC0-28,W.P. Kuala Lumpur,6,6,1,0,0
2021+AC0-05+AC0-28,W.P. Labuan,2,2,0,0,0
2021+AC0-05+AC0-28,W.P. Putrajaya,0,0,0,0,0
2021+AC0-05+AC0-29,Johor,14,7,0,0,0
2021+AC0-05+AC0-29,Kedah,8,8,0,0,0
2021+AC0-05+AC0-29,Kelantan,2,7,0,0,0
2021+AC0-05+AC0-29,Melaka,2,3,0,0,0
2021+AC0-05+AC0-29,Negeri Sembilan,8,7,0,0,0
2021+AC0-05+AC0-29,Pahang,3,0,0,0,0
2021+AC0-05+AC0-29,Perak,1,0,0,0,0
2021+AC0-05+AC0-29,Perlis,0,0,0,0,0
2021+AC0-05+AC0-29,Pulau Pinang,5,4,0,0,0
2021+AC0-05+AC0-29,Sabah,4,3,0,0,0
2021+AC0-05+AC0-29,Sarawak,5,0,0,0,0
2021+AC0-05+AC0-29,Selangor,27,20,0,0,0
2021+AC0-05+AC0-29,Terengganu,4,6,0,0,0
2021+AC0-05+AC0-29,W.P. Kuala Lumpur,14,8,0,0,0
2021+AC0-05+AC0-29,W.P. Labuan,1,1,1,0,0
2021+AC0-05+AC0-29,W.P. Putrajaya,0,0,0,0,0
2021+AC0-05+AC0-30,Johor,12,12,0,0,0
2021+AC0-05+AC0-30,Kedah,13,11,0,0,0
2021+AC0-05+AC0-30,Kelantan,0,6,0,0,0
2021+AC0-05+AC0-30,Melaka,4,2,0,0,0
2021+AC0-05+AC0-30,Negeri Sembilan,15,9,0,0,0
2021+AC0-05+AC0-30,Pahang,1,1,1,0,0
2021+AC0-05+AC0-30,Perak,1,2,1,0,0
2021+AC0-05+AC0-30,Perlis,0,0,0,0,0
2021+AC0-05+AC0-30,Pulau Pinang,5,3,0,0,0
2021+AC0-05+AC0-30,Sabah,2,2,1,0,0
2021+AC0-05+AC0-30,Sarawak,3,10,1,0,0
2021+AC0-05+AC0-30,Selangor,15,32,0,0,0
2021+AC0-05+AC0-30,Terengganu,4,0,2,0,0
2021+AC0-05+AC0-30,W.P. Kuala Lumpur,3,11,0,0,0
2021+AC0-05+AC0-30,W.P. Labuan,1,2,0,0,0
2021+AC0-05+AC0-30,W.P. Putrajaya,0,0,0,0,0
2021+AC0-05+AC0-31,Johor,12,11,0,0,0
2021+AC0-05+AC0-31,Kedah,6,10,1,0,0
2021+AC0-05+AC0-31,Kelantan,5,2,0,0,0
2021+AC0-05+AC0-31,Melaka,3,7,0,0,0
2021+AC0-05+AC0-31,Negeri Sembilan,5,6,1,0,0
2021+AC0-05+AC0-31,Pahang,4,1,0,0,0
2021+AC0-05+AC0-31,Perak,0,3,0,0,0
2021+AC0-05+AC0-31,Perlis,0,0,0,0,0
2021+AC0-05+AC0-31,Pulau Pinang,3,0,0,0,0
2021+AC0-05+AC0-31,Sabah,2,3,0,0,0
2021+AC0-05+AC0-31,Sarawak,8,9,1,0,0
2021+AC0-05+AC0-31,Selangor,15,26,2,0,0
2021+AC0-05+AC0-31,Terengganu,0,2,0,0,0
2021+AC0-05+AC0-31,W.P. Kuala Lumpur,1,7,0,0,0
2021+AC0-05+AC0-31,W.P. Labuan,3,3,2,0,0
2021+AC0-05+AC0-31,W.P. Putrajaya,0,0,0,0,0
2021+AC0-06+AC0-01,Johor,8,11,0,0,0
2021+AC0-06+AC0-01,Kedah,3,6,0,0,0
2021+AC0-06+AC0-01,Kelantan,5,6,0,0,0
2021+AC0-06+AC0-01,Melaka,4,0,0,0,0
2021+AC0-06+AC0-01,Negeri Sembilan,2,8,1,0,0
2021+AC0-06+AC0-01,Pahang,1,3,0,0,0
2021+AC0-06+AC0-01,Perak,2,0,0,0,0
2021+AC0-06+AC0-01,Perlis,0,0,0,0,0
2021+AC0-06+AC0-01,Pulau Pinang,1,2,0,0,0
2021+AC0-06+AC0-01,Sabah,1,6,0,0,0
2021+AC0-06+AC0-01,Sarawak,7,1,1,0,0
2021+AC0-06+AC0-01,Selangor,28,24,5,0,0
2021+AC0-06+AC0-01,Terengganu,2,3,0,0,0
2021+AC0-06+AC0-01,W.P. Kuala Lumpur,6,12,1,0,0
2021+AC0-06+AC0-01,W.P. Labuan,1,4,0,0,0
2021+AC0-06+AC0-01,W.P. Putrajaya,0,0,0,0,0
2021+AC0-06+AC0-02,Johor,11,12,0,0,0
2021+AC0-06+AC0-02,Kedah,10,1,0,0,0
2021+AC0-06+AC0-02,Kelantan,12,8,0,0,0
2021+AC0-06+AC0-02,Melaka,5,5,0,0,0
2021+AC0-06+AC0-02,Negeri Sembilan,14,12,1,0,0
2021+AC0-06+AC0-02,Pahang,3,2,0,0,0
