date,state,variable,value
2021-11-25,Perlis,2nd Dose,57
2021-11-25,Pulau Pinang,2nd Dose,692
2021-11-25,Sabah,2nd Dose,602
2021-11-25,Sarawak,2nd Dose,290
2021-11-25,Selangor,2nd Dose,1362
2021-11-25,Terengganu,2nd Dose,196
2021-11-25,W.P. Kuala Lumpur,2nd Dose,268
2021-11-25,W.P. Labuan,2nd Dose,10
2021-11-25,W.P. Putrajaya,2nd Dose,10
2021-11-26,Johor,2nd Dose,443
2021-11-26,Kedah,2nd Dose,89
2021-11-26,Kelantan,2nd Dose,141
2021-11-26,Melaka,2nd Dose,135
2021-11-26,Negeri Sembilan,2nd Dose,346
2021-11-26,Pahang,2nd Dose,532
2021-11-26,Perak,2nd Dose,491
2021-11-26,Perlis,2nd Dose,78
2021-11-26,Pulau Pinang,2nd Dose,318
2021-11-26,Sabah,2nd Dose,609
2021-11-26,Sarawak,2nd Dose,393
2021-11-26,Selangor,2nd Dose,2638
2021-11-26,Terengganu,2nd Dose,32
2021-11-26,W.P. Kuala Lumpur,2nd Dose,734
2021-11-26,W.P. Labuan,2nd Dose,28
2021-11-26,W.P. Putrajaya,2nd Dose,85
2021-11-27,Johor,2nd Dose,236
2021-11-27,Kedah,2nd Dose,61
2021-11-27,Kelantan,2nd Dose,339
2021-11-27,Melaka,2nd Dose,12
2021-11-27,Negeri Sembilan,2nd Dose,19
2021-11-27,Pahang,2nd Dose,321
2021-11-27,Perak,2nd Dose,594
2021-11-27,Perlis,2nd Dose,14
2021-11-27,Pulau Pinang,2nd Dose,82
2021-11-27,Sabah,2nd Dose,772
2021-11-27,Sarawak,2nd Dose,921
2021-11-27,Selangor,2nd Dose,1327
2021-11-27,Terengganu,2nd Dose,39
2021-11-27,W.P. Kuala Lumpur,2nd Dose,883
2021-11-27,W.P. Labuan,2nd Dose,10
2021-11-27,W.P. Putrajaya,2nd Dose,6
2021-11-28,Johor,2nd Dose,486
2021-11-28,Kedah,2nd Dose,582
2021-11-28,Kelantan,2nd Dose,657
2021-11-28,Melaka,2nd Dose,5
2021-11-28,Negeri Sembilan,2nd Dose,21
2021-11-28,Pahang,2nd Dose,51
2021-11-28,Perak,2nd Dose,86
2021-11-28,Perlis,2nd Dose,5
2021-11-28,Pulau Pinang,2nd Dose,36
2021-11-28,Sabah,2nd Dose,376
2021-11-28,Sarawak,2nd Dose,290
2021-11-28,Selangor,2nd Dose,374
2021-11-28,Terengganu,2nd Dose,446
2021-11-28,W.P. Kuala Lumpur,2nd Dose,417
2021-11-28,W.P. Labuan,2nd Dose,0
2021-11-28,W.P. Putrajaya,2nd Dose,0
2021-11-29,Johor,2nd Dose,707
2021-11-29,Kedah,2nd Dose,432
2021-11-29,Kelantan,2nd Dose,695
2021-11-29,Melaka,2nd Dose,115
2021-11-29,Negeri Sembilan,2nd Dose,269
2021-11-29,Pahang,2nd Dose,282
2021-11-29,Perak,2nd Dose,399
2021-11-29,Perlis,2nd Dose,86
2021-11-29,Pulau Pinang,2nd Dose,304
2021-11-29,Sabah,2nd Dose,745
2021-11-29,Sarawak,2nd Dose,239
2021-11-29,Selangor,2nd Dose,2021
2021-11-29,Terengganu,2nd Dose,338
2021-11-29,W.P. Kuala Lumpur,2nd Dose,548
2021-11-29,W.P. Labuan,2nd Dose,11
2021-11-29,W.P. Putrajaya,2nd Dose,62
2021-11-30,Johor,2nd Dose,1004
2021-11-30,Kedah,2nd Dose,457
2021-11-30,Kelantan,2nd Dose,615
2021-11-30,Melaka,2nd Dose,158
2021-11-30,Negeri Sembilan,2nd Dose,371
2021-11-30,Pahang,2nd Dose,556
2021-11-30,Perak,2nd Dose,572
2021-11-30,Perlis,2nd Dose,129
2021-11-30,Pulau Pinang,2nd Dose,237
2021-11-30,Sabah,2nd Dose,685
2021-11-30,Sarawak,2nd Dose,327
2021-11-30,Selangor,2nd Dose,2504
2021-11-30,Terengganu,2nd Dose,344
2021-11-30,W.P. Kuala Lumpur,2nd Dose,1160
2021-11-30,W.P. Labuan,2nd Dose,15
2021-11-30,W.P. Putrajaya,2nd Dose,79
2021-12-01,Johor,2nd Dose,645
2021-12-01,Kedah,2nd Dose,603
2021-12-01,Kelantan,2nd Dose,669
2021-12-01,Melaka,2nd Dose,198
2021-12-01,Negeri Sembilan,2nd Dose,403
2021-12-01,Pahang,2nd Dose,380
2021-12-01,Perak,2nd Dose,429
2021-12-01,Perlis,2nd Dose,215
2021-12-01,Pulau Pinang,2nd Dose,268
2021-12-01,Sabah,2nd Dose,579
2021-12-01,Sarawak,2nd Dose,169
2021-12-01,Selangor,2nd Dose,2978
2021-12-01,Terengganu,2nd Dose,365
2021-12-01,W.P. Kuala Lumpur,2nd Dose,584
2021-12-01,W.P. Labuan,2nd Dose,15
2021-12-01,W.P. Putrajaya,2nd Dose,161
2021-12-02,Johor,2nd Dose,1348
2021-12-02,Kedah,2nd Dose,1017
2021-12-02,Kelantan,2nd Dose,531
2021-12-02,Melaka,2nd Dose,120
2021-12-02,Negeri Sembilan,2nd Dose,291
2021-12-02,Pahang,2nd Dose,430
2021-12-02,Perak,2nd Dose,566
2021-12-02,Perlis,2nd Dose,74
2021-12-02,Pulau Pinang,2nd Dose,224
2021-12-02,Sabah,2nd Dose,678
2021-12-02,Sarawak,2nd Dose,174
2021-12-02,Selangor,2nd Dose,2756
2021-12-02,Terengganu,2nd Dose,554
2021-12-02,W.P. Kuala Lumpur,2nd Dose,596
2021-12-02,W.P. Labuan,2nd Dose,12
2021-12-02,W.P. Putrajaya,2nd Dose,112
2021-12-03,Johor,2nd Dose,441
2021-12-03,Kedah,2nd Dose,154
2021-12-03,Kelantan,2nd Dose,148
2021-12-03,Melaka,2nd Dose,122
2021-12-03,Negeri Sembilan,2nd Dose,265
2021-12-03,Pahang,2nd Dose,521
2021-12-03,Perak,2nd Dose,980
2021-12-03,Perlis,2nd Dose,36
2021-12-03,Pulau Pinang,2nd Dose,264
2021-12-03,Sabah,2nd Dose,570
2021-12-03,Sarawak,2nd Dose,346
2021-12-03,Selangor,2nd Dose,2918
2021-12-03,Terengganu,2nd Dose,26
2021-12-03,W.P. Kuala Lumpur,2nd Dose,471
2021-12-03,W.P. Labuan,2nd Dose,14
2021-12-03,W.P. Putrajaya,2nd Dose,27
2021-12-04,Johor,2nd Dose,448
2021-12-04,Kedah,2nd Dose,96
2021-12-04,Kelantan,2nd Dose,330
2021-12-04,Melaka,2nd Dose,26
2021-12-04,Negeri Sembilan,2nd Dose,40
2021-12-04,Pahang,2nd Dose,883
2021-12-04,Perak,2nd Dose,676
2021-12-04,Perlis,2nd Dose,1
2021-12-04,Pulau Pinang,2nd Dose,99
2021-12-04,Sabah,2nd Dose,760
2021-12-04,Sarawak,2nd Dose,211
2021-12-04,Selangor,2nd Dose,769
2021-12-04,Terengganu,2nd Dose,43
2021-12-04,W.P. Kuala Lumpur,2nd Dose,452
2021-12-04,W.P. Labuan,2nd Dose,16
2021-12-04,W.P. Putrajaya,2nd Dose,3
2021-12-05,Johor,2nd Dose,450
2021-12-05,Kedah,2nd Dose,411
2021-12-05,Kelantan,2nd Dose,697
2021-12-05,Melaka,2nd Dose,1
2021-12-05,Negeri Sembilan,2nd Dose,14
2021-12-05,Pahang,2nd Dose,5
2021-12-05,Perak,2nd Dose,314
2021-12-05,Perlis,2nd Dose,1
2021-12-05,Pulau Pinang,2nd Dose,39
2021-12-05,Sabah,2nd Dose,488
2021-12-05,Sarawak,2nd Dose,176
2021-12-05,Selangor,2nd Dose,337
2021-12-05,Terengganu,2nd Dose,234
2021-12-05,W.P. Kuala Lumpur,2nd Dose,261
2021-12-05,W.P. Labuan,2nd Dose,0
2021-12-05,W.P. Putrajaya,2nd Dose,1
2021-12-06,Johor,2nd Dose,731
2021-12-06,Kedah,2nd Dose,486
2021-12-06,Kelantan,2nd Dose,598
2021-12-06,Melaka,2nd Dose,162
2021-12-06,Negeri Sembilan,2nd Dose,299
2021-12-06,Pahang,2nd Dose,98
2021-12-06,Perak,2nd Dose,664
2021-12-06,Perlis,2nd Dose,45
2021-12-06,Pulau Pinang,2nd Dose,222
2021-12-06,Sabah,2nd Dose,768
2021-12-06,Sarawak,2nd Dose,318
2021-12-06,Selangor,2nd Dose,1710
2021-12-06,Terengganu,2nd Dose,239
2021-12-06,W.P. Kuala Lumpur,2nd Dose,605
2021-12-06,W.P. Labuan,2nd Dose,13
2021-12-06,W.P. Putrajaya,2nd Dose,64
2021-12-07,Johor,2nd Dose,672
2021-12-07,Kedah,2nd Dose,332
2021-12-07,Kelantan,2nd Dose,660
2021-12-07,Melaka,2nd Dose,171
2021-12-07,Negeri Sembilan,2nd Dose,285
2021-12-07,Pahang,2nd Dose,256
2021-12-07,Perak,2nd Dose,698
2021-12-07,Perlis,2nd Dose,49
2021-12-07,Pulau Pinang,2nd Dose,242
2021-12-07,Sabah,2nd Dose,625
2021-12-07,Sarawak,2nd Dose,312
2021-12-07,Selangor,2nd Dose,1861
2021-12-07,Terengganu,2nd Dose,299
2021-12-07,W.P. Kuala Lumpur,2nd Dose,782
2021-12-07,W.P. Labuan,2nd Dose,31
2021-12-07,W.P. Putrajaya,2nd Dose,35
2021-12-08,Johor,2nd Dose,721
2021-12-08,Kedah,2nd Dose,734
2021-12-08,Kelantan,2nd Dose,501
2021-12-08,Melaka,2nd Dose,125
2021-12-08,Negeri Sembilan,2nd Dose,201
2021-12-08,Pahang,2nd Dose,479
2021-12-08,Perak,2nd Dose,465
2021-12-08,Perlis,2nd Dose,60
2021-12-08,Pulau Pinang,2nd Dose,275
2021-12-08,Sabah,2nd Dose,511
2021-12-08,Sarawak,2nd Dose,229
2021-12-08,Selangor,2nd Dose,1947
2021-12-08,Terengganu,2nd Dose,217
2021-12-08,W.P. Kuala Lumpur,2nd Dose,442
2021-12-08,W.P. Labuan,2nd Dose,23
2021-12-08,W.P. Putrajaya,2nd Dose,37
2021-12-09,Johor,2nd Dose,1506
2021-12-09,Kedah,2nd Dose,844
2021-12-09,Kelantan,2nd Dose,701
2021-12-09,Melaka,2nd Dose,138
2021-12-09,Negeri Sembilan,2nd Dose,215
2021-12-09,Pahang,2nd Dose,308
2021-12-09,Perak,2nd Dose,482
2021-12-09,Perlis,2nd Dose,63
2021-12-09,Pulau Pinang,2nd Dose,289
2021-12-09,Sabah,2nd Dose,669
2021-12-09,Sarawak,2nd Dose,214
2021-12-09,Selangor,2nd Dose,2004
2021-12-09,Terengganu,2nd Dose,352
2021-12-09,W.P. Kuala Lumpur,2nd Dose,552
2021-12-09,W.P. Labuan,2nd Dose,19
2021-12-09,W.P. Putrajaya,2nd Dose,51
2021-12-10,Johor,2nd Dose,460
2021-12-10,Kedah,2nd Dose,178
2021-12-10,Kelantan,2nd Dose,200
2021-12-10,Melaka,2nd Dose,190
2021-12-10,Negeri Sembilan,2nd Dose,210
2021-12-10,Pahang,2nd Dose,506
2021-12-10,Perak,2nd Dose,698
2021-12-10,Perlis,2nd Dose,73
2021-12-10,Pulau Pinang,2nd Dose,232
2021-12-10,Sabah,2nd Dose,665
2021-12-10,Sarawak,2nd Dose,305
2021-12-10,Selangor,2nd Dose,2344
2021-12-10,Terengganu,2nd Dose,14
2021-12-10,W.P. Kuala Lumpur,2nd Dose,1329
2021-12-10,W.P. Labuan,2nd Dose,8
2021-12-10,W.P. Putrajaya,2nd Dose,96
2021-12-11,Johor,2nd Dose,302
2021-12-11,Kedah,2nd Dose,40
2021-12-11,Kelantan,2nd Dose,266
2021-12-11,Melaka,2nd Dose,9
2021-12-11,Negeri Sembilan,2nd Dose,24
2021-12-11,Pahang,2nd Dose,27
2021-12-11,Perak,2nd Dose,295
2021-12-11,Perlis,2nd Dose,5
2021-12-11,Pulau Pinang,2nd Dose,92
2021-12-11,Sabah,2nd Dose,405
2021-12-11,Sarawak,2nd Dose,466
2021-12-11,Selangor,2nd Dose,772
2021-12-11,Terengganu,2nd Dose,68
2021-12-11,W.P. Kuala Lumpur,2nd Dose,126
2021-12-11,W.P. Labuan,2nd Dose,4
2021-12-11,W.P. Putrajaya,2nd Dose,3
2021-12-12,Johor,2nd Dose,353
2021-12-12,Kedah,2nd Dose,348
2021-12-12,Kelantan,2nd Dose,384
2021-12-12,Melaka,2nd Dose,2
2021-12-12,Negeri Sembilan,2nd Dose,21
2021-12-12,Pahang,2nd Dose,19
2021-12-12,Perak,2nd Dose,95
2021-12-12,Perlis,2nd Dose,3
2021-12-12,Pulau Pinang,2nd Dose,52
2021-12-12,Sabah,2nd Dose,222
2021-12-12,Sarawak,2nd Dose,78
2021-12-12,Selangor,2nd Dose,364
2021-12-12,Terengganu,2nd Dose,215
2021-12-12,W.P. Kuala Lumpur,2nd Dose,391
2021-12-12,W.P. Labuan,2nd Dose,0
2021-12-12,W.P. Putrajaya,2nd Dose,1
2021-12-13,Johor,2nd Dose,538
2021-12-13,Kedah,2nd Dose,368
2021-12-13,Kelantan,2nd Dose,433
2021-12-13,Melaka,2nd Dose,154
2021-12-13,Negeri Sembilan,2nd Dose,268
2021-12-13,Pahang,2nd Dose,95
2021-12-13,Perak,2nd Dose,265
2021-12-13,Perlis,2nd Dose,70
2021-12-13,Pulau Pinang,2nd Dose,213
2021-12-13,Sabah,2nd Dose,502
2021-12-13,Sarawak,2nd Dose,310
2021-12-13,Selangor,2nd Dose,1505
2021-12-13,Terengganu,2nd Dose,270
2021-12-13,W.P. Kuala Lumpur,2nd Dose,532
2021-12-13,W.P. Labuan,2nd Dose,10
2021-12-13,W.P. Putrajaya,2nd Dose,45
2021-12-14,Johor,2nd Dose,689
2021-12-14,Kedah,2nd Dose,393
2021-12-14,Kelantan,2nd Dose,367
2021-12-14,Melaka,2nd Dose,93
2021-12-14,Negeri Sembilan,2nd Dose,265
2021-12-14,Pahang,2nd Dose,203
2021-12-14,Perak,2nd Dose,456
2021-12-14,Perlis,2nd Dose,51
2021-12-14,Pulau Pinang,2nd Dose,407
2021-12-14,Sabah,2nd Dose,456
2021-12-14,Sarawak,2nd Dose,151
2021-12-14,Selangor,2nd Dose,1527
2021-12-14,Terengganu,2nd Dose,134
2021-12-14,W.P. Kuala Lumpur,2nd Dose,444
2021-12-14,W.P. Labuan,2nd Dose,6
2021-12-14,W.P. Putrajaya,2nd Dose,8
2021-12-15,Johor,2nd Dose,741
2021-12-15,Kedah,2nd Dose,558
2021-12-15,Kelantan,2nd Dose,341
2021-12-15,Melaka,2nd Dose,123
2021-12-15,Negeri Sembilan,2nd Dose,242
2021-12-15,Pahang,2nd Dose,223
2021-12-15,Perak,2nd Dose,275
2021-12-15,Perlis,2nd Dose,44
2021-12-15,Pulau Pinang,2nd Dose,290
2021-12-15,Sabah,2nd Dose,515
2021-12-15,Sarawak,2nd Dose,137
2021-12-15,Selangor,2nd Dose,1653
2021-12-15,Terengganu,2nd Dose,219
2021-12-15,W.P. Kuala Lumpur,2nd Dose,458
2021-12-15,W.P. Labuan,2nd Dose,11
2021-12-15,W.P. Putrajaya,2nd Dose,13
2021-12-16,Johor,2nd Dose,1200
2021-12-16,Kedah,2nd Dose,562
2021-12-16,Kelantan,2nd Dose,462
2021-12-16,Melaka,2nd Dose,107
2021-12-16,Negeri Sembilan,2nd Dose,187
2021-12-16,Pahang,2nd Dose,219
2021-12-16,Perak,2nd Dose,410
2021-12-16,Perlis,2nd Dose,72
2021-12-16,Pulau Pinang,2nd Dose,229
2021-12-16,Sabah,2nd Dose,539
2021-12-16,Sarawak,2nd Dose,285
2021-12-16,Selangor,2nd Dose,1642
2021-12-16,Terengganu,2nd Dose,220
2021-12-16,W.P. Kuala Lumpur,2nd Dose,487
2021-12-16,W.P. Labuan,2nd Dose,4
2021-12-16,W.P. Putrajaya,2nd Dose,36
2021-12-17,Johor,2nd Dose,341
2021-12-17,Kedah,2nd Dose,167
2021-12-17,Kelantan,2nd Dose,26
2021-12-17,Melaka,2nd Dose,194
2021-12-17,Negeri Sembilan,2nd Dose,182
2021-12-17,Pahang,2nd Dose,325
2021-12-17,Perak,2nd Dose,541
2021-12-17,Perlis,2nd Dose,50
2021-12-17,Pulau Pinang,2nd Dose,231
2021-12-17,Sabah,2nd Dose,374
2021-12-17,Sarawak,2nd Dose,196
2021-12-17,Selangor,2nd Dose,1936
2021-12-17,Terengganu,2nd Dose,27
2021-12-17,W.P. Kuala Lumpur,2nd Dose,550
2021-12-17,W.P. Labuan,2nd Dose,7
2021-12-17,W.P. Putrajaya,2nd Dose,25
2021-12-18,Johor,2nd Dose,180
2021-12-18,Kedah,2nd Dose,43
2021-12-18,Kelantan,2nd Dose,67
2021-12-18,Melaka,2nd Dose,20
2021-12-18,Negeri Sembilan,2nd Dose,13
2021-12-18,Pahang,2nd Dose,149
2021-12-18,Perak,2nd Dose,244
2021-12-18,Perlis,2nd Dose,0
2021-12-18,Pulau Pinang,2nd Dose,102
2021-12-18,Sabah,2nd Dose,357
2021-12-18,Sarawak,2nd Dose,14
2021-12-18,Selangor,2nd Dose,633
2021-12-18,Terengganu,2nd Dose,17
2021-12-18,W.P. Kuala Lumpur,2nd Dose,525
2021-12-18,W.P. Labuan,2nd Dose,2
2021-12-18,W.P. Putrajaya,2nd Dose,4
2021-12-19,Johor,2nd Dose,289
2021-12-19,Kedah,2nd Dose,332
2021-12-19,Kelantan,2nd Dose,194
2021-12-19,Melaka,2nd Dose,1
2021-12-19,Negeri Sembilan,2nd Dose,14
2021-12-19,Pahang,2nd Dose,0
2021-12-19,Perak,2nd Dose,61
2021-12-19,Perlis,2nd Dose,0
2021-12-19,Pulau Pinang,2nd Dose,37
2021-12-19,Sabah,2nd Dose,217
2021-12-19,Sarawak,2nd Dose,143
2021-12-19,Selangor,2nd Dose,171
2021-12-19,Terengganu,2nd Dose,165
2021-12-19,W.P. Kuala Lumpur,2nd Dose,633
2021-12-19,W.P. Labuan,2nd Dose,0
2021-12-19,W.P. Putrajaya,2nd Dose,1
2021-12-20,Johor,2nd Dose,621
2021-12-20,Kedah,2nd Dose,302
2021-12-20,Kelantan,2nd Dose,292
2021-12-20,Melaka,2nd Dose,338
2021-12-20,Negeri Sembilan,2nd Dose,249
2021-12-20,Pahang,2nd Dose,39
2021-12-20,Perak,2nd Dose,354
2021-12-20,Perlis,2nd Dose,54
2021-12-20,Pulau Pinang,2nd Dose,156
2021-12-20,Sabah,2nd Dose,372
2021-12-20,Sarawak,2nd Dose,355
2021-12-20,Selangor,2nd Dose,949
2021-12-20,Terengganu,2nd Dose,135
2021-12-20,W.P. Kuala Lumpur,2nd Dose,490
2021-12-20,W.P. Labuan,2nd Dose,6
2021-12-20,W.P. Putrajaya,2nd Dose,46
2021-12-21,Johor,2nd Dose,689
2021-12-21,Kedah,2nd Dose,272
2021-12-21,Kelantan,2nd Dose,358
2021-12-21,Melaka,2nd Dose,308
2021-12-21,Negeri Sembilan,2nd Dose,188
2021-12-21,Pahang,2nd Dose,123
2021-12-21,Perak,2nd Dose,368
2021-12-21,Perlis,2nd Dose,56
2021-12-21,Pulau Pinang,2nd Dose,218
2021-12-21,Sabah,2nd Dose,352
2021-12-21,Sarawak,2nd Dose,182
2021-12-21,Selangor,2nd Dose,1075
2021-12-21,Terengganu,2nd Dose,113
2021-12-21,W.P. Kuala Lumpur,2nd Dose,455
2021-12-21,W.P. Labuan,2nd Dose,5
2021-12-21,W.P. Putrajaya,2nd Dose,21
2021-12-22,Johor,2nd Dose,506
2021-12-22,Kedah,2nd Dose,445
2021-12-22,Kelantan,2nd Dose,418
2021-12-22,Melaka,2nd Dose,341
2021-12-22,Negeri Sembilan,2nd Dose,218
2021-12-22,Pahang,2nd Dose,149
2021-12-22,Perak,2nd Dose,262
2021-12-22,Perlis,2nd Dose,27
2021-12-22,Pulau Pinang,2nd Dose,283
2021-12-22,Sabah,2nd Dose,387
2021-12-22,Sarawak,2nd Dose,121
2021-12-22,Selangor,2nd Dose,1265
2021-12-22,Terengganu,2nd Dose,182
2021-12-22,W.P. Kuala Lumpur,2nd Dose,411
2021-12-22,W.P. Labuan,2nd Dose,3
2021-12-22,W.P. Putrajaya,2nd Dose,7
2021-12-23,Johor,2nd Dose,994
2021-12-23,Kedah,2nd Dose,462
2021-12-23,Kelantan,2nd Dose,320
2021-12-23,Melaka,2nd Dose,205
2021-12-23,Negeri Sembilan,2nd Dose,171
2021-12-23,Pahang,2nd Dose,108
2021-12-23,Perak,2nd Dose,297
2021-12-23,Perlis,2nd Dose,23
2021-12-23,Pulau Pinang,2nd Dose,317
2021-12-23,Sabah,2nd Dose,381
2021-12-23,Sarawak,2nd Dose,151
2021-12-23,Selangor,2nd Dose,1335
2021-12-23,Terengganu,2nd Dose,254
2021-12-23,W.P. Kuala Lumpur,2nd Dose,597
2021-12-23,W.P. Labuan,2nd Dose,7
2021-12-23,W.P. Putrajaya,2nd Dose,18
2021-12-24,Johor,2nd Dose,304
2021-12-24,Kedah,2nd Dose,94
2021-12-24,Kelantan,2nd Dose,10
2021-12-24,Melaka,2nd Dose,189
2021-12-24,Negeri Sembilan,2nd Dose,175
2021-12-24,Pahang,2nd Dose,182
2021-12-24,Perak,2nd Dose,573
2021-12-24,Perlis,2nd Dose,40
2021-12-24,Pulau Pinang,2nd Dose,226
2021-12-24,Sabah,2nd Dose,146
2021-12-24,Sarawak,2nd Dose,174
2021-12-24,Selangor,2nd Dose,1600
2021-12-24,Terengganu,2nd Dose,16
2021-12-24,W.P. Kuala Lumpur,2nd Dose,409
2021-12-24,W.P. Labuan,2nd Dose,2
2021-12-24,W.P. Putrajaya,2nd Dose,24
2021-12-25,Johor,2nd Dose,87
2021-12-25,Kedah,2nd Dose,38
2021-12-25,Kelantan,2nd Dose,42
2021-12-25,Melaka,2nd Dose,4
2021-12-25,Negeri Sembilan,2nd Dose,3
2021-12-25,Pahang,2nd Dose,461
2021-12-25,Perak,2nd Dose,43
2021-12-25,Perlis,2nd Dose,0
2021-12-25,Pulau Pinang,2nd Dose,16
2021-12-25,Sabah,2nd Dose,180
2021-12-25,Sarawak,2nd Dose,220
2021-12-25,Selangor,2nd Dose,266
2021-12-25,Terengganu,2nd Dose,31
2021-12-25,W.P. Kuala Lumpur,2nd Dose,47
2021-12-25,W.P. Labuan,2nd Dose,0
2021-12-25,W.P. Putrajaya,2nd Dose,0
2021-12-26,Johor,2nd Dose,374
2021-12-26,Kedah,2nd Dose,233
2021-12-26,Kelantan,2nd Dose,56
2021-12-26,Melaka,2nd Dose,19
2021-12-26,Negeri Sembilan,2nd Dose,54
2021-12-26,Pahang,2nd Dose,13
2021-12-26,Perak,2nd Dose,42
2021-12-26,Perlis,2nd Dose,0
2021-12-26,Pulau Pinang,2nd Dose,134
2021-12-26,Sabah,2nd Dose,82
2021-12-26,Sarawak,2nd Dose,15
2021-12-26,Selangor,2nd Dose,387
2021-12-26,Terengganu,2nd Dose,29
2021-12-26,W.P. Kuala Lumpur,2nd Dose,120
2021-12-26,W.P. Labuan,2nd Dose,0
2021-12-26,W.P. Putrajaya,2nd Dose,3
2021-12-27,Johor,2nd Dose,560
2021-12-27,Kedah,2nd Dose,312
2021-12-27,Kelantan,2nd Dose,447
2021-12-27,Melaka,2nd Dose,141
2021-12-27,Negeri Sembilan,2nd Dose,189
2021-12-27,Pahang,2nd Dose,185
2021-12-27,Perak,2nd Dose,350
2021-12-27,Perlis,2nd Dose,44
2021-12-27,Pulau Pinang,2nd Dose,300
2021-12-27,Sabah,2nd Dose,365
2021-12-27,Sarawak,2nd Dose,284
2021-12-27,Selangor,2nd Dose,1155
2021-12-27,Terengganu,2nd Dose,252
2021-12-27,W.P. Kuala Lumpur,2nd Dose,780
2021-12-27,W.P. Labuan,2nd Dose,7
2021-12-27,W.P. Putrajaya,2nd Dose,95
2021-12-28,Johor,2nd Dose,484
2021-12-28,Kedah,2nd Dose,367
2021-12-28,Kelantan,2nd Dose,336
2021-12-28,Melaka,2nd Dose,121
2021-12-28,Negeri Sembilan,2nd Dose,221
2021-12-28,Pahang,2nd Dose,294
2021-12-28,Perak,2nd Dose,419
2021-12-28,Perlis,2nd Dose,26
2021-12-28,Pulau Pinang,2nd Dose,224
2021-12-28,Sabah,2nd Dose,387
2021-12-28,Sarawak,2nd Dose,229
2021-12-28,Selangor,2nd Dose,1374
2021-12-28,Terengganu,2nd Dose,174
2021-12-28,W.P. Kuala Lumpur,2nd Dose,420
2021-12-28,W.P. Labuan,2nd Dose,8
2021-12-28,W.P. Putrajaya,2nd Dose,15
2021-12-29,Johor,2nd Dose,596
2021-12-29,Kedah,2nd Dose,541
2021-12-29,Kelantan,2nd Dose,366
2021-12-29,Melaka,2nd Dose,274
2021-12-29,Negeri Sembilan,2nd Dose,163
2021-12-29,Pahang,2nd Dose,182
2021-12-29,Perak,2nd Dose,327
2021-12-29,Perlis,2nd Dose,38
2021-12-29,Pulau Pinang,2nd Dose,230
2021-12-29,Sabah,2nd Dose,398
2021-12-29,Sarawak,2nd Dose,247
2021-12-29,Selangor,2nd Dose,1296
2021-12-29,Terengganu,2nd Dose,259
2021-12-29,W.P. Kuala Lumpur,2nd Dose,343
2021-12-29,W.P. Labuan,2nd Dose,14
2021-12-29,W.P. Putrajaya,2nd Dose,17
2021-12-30,Johor,2nd Dose,877
2021-12-30,Kedah,2nd Dose,464
2021-12-30,Kelantan,2nd Dose,315
2021-12-30,Melaka,2nd Dose,229
2021-12-30,Negeri Sembilan,2nd Dose,142
2021-12-30,Pahang,2nd Dose,207
2021-12-30,Perak,2nd Dose,337
2021-12-30,Perlis,2nd Dose,25
2021-12-30,Pulau Pinang,2nd Dose,290
2021-12-30,Sabah,2nd Dose,373
2021-12-30,Sarawak,2nd Dose,184
2021-12-30,Selangor,2nd Dose,1051
2021-12-30,Terengganu,2nd Dose,186
2021-12-30,W.P. Kuala Lumpur,2nd Dose,392
2021-12-30,W.P. Labuan,2nd Dose,16
2021-12-30,W.P. Putrajaya,2nd Dose,20
2021-12-31,Johor,2nd Dose,647
2021-12-31,Kedah,2nd Dose,120
2021-12-31,Kelantan,2nd Dose,25
2021-12-31,Melaka,2nd Dose,164
2021-12-31,Negeri Sembilan,2nd Dose,140
2021-12-31,Pahang,2nd Dose,296
2021-12-31,Perak,2nd Dose,651
2021-12-31,Perlis,2nd Dose,28
2021-12-31,Pulau Pinang,2nd Dose,191
2021-12-31,Sabah,2nd Dose,282
2021-12-31,Sarawak,2nd Dose,214
2021-12-31,Selangor,2nd Dose,1444
2021-12-31,Terengganu,2nd Dose,22
2021-12-31,W.P. Kuala Lumpur,2nd Dose,457
2021-12-31,W.P. Labuan,2nd Dose,5
2021-12-31,W.P. Putrajaya,2nd Dose,56
2022-01-01,Johor,2nd Dose,117
2022-01-01,Kedah,2nd Dose,29
2022-01-01,Kelantan,2nd Dose,75
2022-01-01,Melaka,2nd Dose,0
2022-01-01,Negeri Sembilan,2nd Dose,6
2022-01-01,Pahang,2nd Dose,159
2022-01-01,Perak,2nd Dose,21
2022-01-01,Perlis,2nd Dose,0
2022-01-01,Pulau Pinang,2nd Dose,15
2022-01-01,Sabah,2nd Dose,210
2022-01-01,Sarawak,2nd Dose,89
2022-01-01,Selangor,2nd Dose,122
2022-01-01,Terengganu,2nd Dose,18
2022-01-01,W.P. Kuala Lumpur,2nd Dose,37
2022-01-01,W.P. Labuan,2nd Dose,0
2022-01-01,W.P. Putrajaya,2nd Dose,2
2022-01-02,Johor,2nd Dose,230
2022-01-02,Kedah,2nd Dose,207
2022-01-02,Kelantan,2nd Dose,182
2022-01-02,Melaka,2nd Dose,5
2022-01-02,Negeri Sembilan,2nd Dose,23
2022-01-02,Pahang,2nd Dose,6
2022-01-02,Perak,2nd Dose,49
2022-01-02,Perlis,2nd Dose,0
2022-01-02,Pulau Pinang,2nd Dose,88
2022-01-02,Sabah,2nd Dose,113
