date,state,variable,value
2022-06-23,Perak,AstraZeneca,0
2022-06-23,Perlis,AstraZeneca,0
2022-06-23,Pulau Pinang,AstraZeneca,0
2022-06-23,Sabah,AstraZeneca,2
2022-06-23,Sarawak,AstraZeneca,0
2022-06-23,Selangor,AstraZeneca,12
2022-06-23,Terengganu,AstraZeneca,0
2022-06-23,W.P. Kuala Lumpur,AstraZeneca,2
2022-06-23,W.P. Labuan,AstraZeneca,0
2022-06-23,W.P. Putrajaya,AstraZeneca,0
2022-06-24,Johor,AstraZeneca,23
2022-06-24,Kedah,AstraZeneca,0
2022-06-24,Kelantan,AstraZeneca,0
2022-06-24,Melaka,AstraZeneca,0
2022-06-24,Negeri Sembilan,AstraZeneca,0
2022-06-24,Pahang,AstraZeneca,0
2022-06-24,Perak,AstraZeneca,0
2022-06-24,Perlis,AstraZeneca,0
2022-06-24,Pulau Pinang,AstraZeneca,0
2022-06-24,Sabah,AstraZeneca,9
2022-06-24,Sarawak,AstraZeneca,0
2022-06-24,Selangor,AstraZeneca,40
2022-06-24,Terengganu,AstraZeneca,0
2022-06-24,W.P. Kuala Lumpur,AstraZeneca,7
2022-06-24,W.P. Labuan,AstraZeneca,0
2022-06-24,W.P. Putrajaya,AstraZeneca,0
2022-06-25,Johor,AstraZeneca,13
2022-06-25,Kedah,AstraZeneca,0
2022-06-25,Kelantan,AstraZeneca,0
2022-06-25,Melaka,AstraZeneca,0
2022-06-25,Negeri Sembilan,AstraZeneca,0
2022-06-25,Pahang,AstraZeneca,0
2022-06-25,Perak,AstraZeneca,0
2022-06-25,Perlis,AstraZeneca,0
2022-06-25,Pulau Pinang,AstraZeneca,0
2022-06-25,Sabah,AstraZeneca,0
2022-06-25,Sarawak,AstraZeneca,0
2022-06-25,Selangor,AstraZeneca,29
2022-06-25,Terengganu,AstraZeneca,0
2022-06-25,W.P. Kuala Lumpur,AstraZeneca,10
2022-06-25,W.P. Labuan,AstraZeneca,0
2022-06-25,W.P. Putrajaya,AstraZeneca,0
2022-06-26,Johor,AstraZeneca,17
2022-06-26,Kedah,AstraZeneca,0
2022-06-26,Kelantan,AstraZeneca,0
2022-06-26,Melaka,AstraZeneca,0
2022-06-26,Negeri Sembilan,AstraZeneca,0
2022-06-26,Pahang,AstraZeneca,0
2022-06-26,Perak,AstraZeneca,0
2022-06-26,Perlis,AstraZeneca,0
2022-06-26,Pulau Pinang,AstraZeneca,0
2022-06-26,Sabah,AstraZeneca,0
2022-06-26,Sarawak,AstraZeneca,0
2022-06-26,Selangor,AstraZeneca,3
2022-06-26,Terengganu,AstraZeneca,0
2022-06-26,W.P. Kuala Lumpur,AstraZeneca,6
2022-06-26,W.P. Labuan,AstraZeneca,0
2022-06-26,W.P. Putrajaya,AstraZeneca,0
2022-06-27,Johor,AstraZeneca,14
2022-06-27,Kedah,AstraZeneca,0
2022-06-27,Kelantan,AstraZeneca,0
2022-06-27,Melaka,AstraZeneca,0
2022-06-27,Negeri Sembilan,AstraZeneca,0
2022-06-27,Pahang,AstraZeneca,0
2022-06-27,Perak,AstraZeneca,0
2022-06-27,Perlis,AstraZeneca,0
2022-06-27,Pulau Pinang,AstraZeneca,0
2022-06-27,Sabah,AstraZeneca,13
2022-06-27,Sarawak,AstraZeneca,0
2022-06-27,Selangor,AstraZeneca,41
2022-06-27,Terengganu,AstraZeneca,0
2022-06-27,W.P. Kuala Lumpur,AstraZeneca,8
2022-06-27,W.P. Labuan,AstraZeneca,0
2022-06-27,W.P. Putrajaya,AstraZeneca,0
2022-06-28,Johor,AstraZeneca,15
2022-06-28,Kedah,AstraZeneca,0
2022-06-28,Kelantan,AstraZeneca,0
2022-06-28,Melaka,AstraZeneca,0
2022-06-28,Negeri Sembilan,AstraZeneca,0
2022-06-28,Pahang,AstraZeneca,0
2022-06-28,Perak,AstraZeneca,0
2022-06-28,Perlis,AstraZeneca,0
2022-06-28,Pulau Pinang,AstraZeneca,0
2022-06-28,Sabah,AstraZeneca,14
2022-06-28,Sarawak,AstraZeneca,0
2022-06-28,Selangor,AstraZeneca,80
2022-06-28,Terengganu,AstraZeneca,0
2022-06-28,W.P. Kuala Lumpur,AstraZeneca,4
2022-06-28,W.P. Labuan,AstraZeneca,0
2022-06-28,W.P. Putrajaya,AstraZeneca,0
2022-06-29,Johor,AstraZeneca,21
2022-06-29,Kedah,AstraZeneca,0
2022-06-29,Kelantan,AstraZeneca,0
2022-06-29,Melaka,AstraZeneca,0
2022-06-29,Negeri Sembilan,AstraZeneca,0
2022-06-29,Pahang,AstraZeneca,0
2022-06-29,Perak,AstraZeneca,0
2022-06-29,Perlis,AstraZeneca,0
2022-06-29,Pulau Pinang,AstraZeneca,0
2022-06-29,Sabah,AstraZeneca,3
2022-06-29,Sarawak,AstraZeneca,0
2022-06-29,Selangor,AstraZeneca,41
2022-06-29,Terengganu,AstraZeneca,0
2022-06-29,W.P. Kuala Lumpur,AstraZeneca,8
2022-06-29,W.P. Labuan,AstraZeneca,0
2022-06-29,W.P. Putrajaya,AstraZeneca,0
2022-06-30,Johor,AstraZeneca,36
2022-06-30,Kedah,AstraZeneca,0
2022-06-30,Kelantan,AstraZeneca,0
2022-06-30,Melaka,AstraZeneca,0
2022-06-30,Negeri Sembilan,AstraZeneca,0
2022-06-30,Pahang,AstraZeneca,0
2022-06-30,Perak,AstraZeneca,0
2022-06-30,Perlis,AstraZeneca,0
2022-06-30,Pulau Pinang,AstraZeneca,0
2022-06-30,Sabah,AstraZeneca,0
2022-06-30,Sarawak,AstraZeneca,0
2022-06-30,Selangor,AstraZeneca,46
2022-06-30,Terengganu,AstraZeneca,0
2022-06-30,W.P. Kuala Lumpur,AstraZeneca,6
2022-06-30,W.P. Labuan,AstraZeneca,0
2022-06-30,W.P. Putrajaya,AstraZeneca,0
2022-07-01,Johor,AstraZeneca,9
2022-07-01,Kedah,AstraZeneca,0
2022-07-01,Kelantan,AstraZeneca,0
2022-07-01,Melaka,AstraZeneca,0
2022-07-01,Negeri Sembilan,AstraZeneca,0
2022-07-01,Pahang,AstraZeneca,0
2022-07-01,Perak,AstraZeneca,0
2022-07-01,Perlis,AstraZeneca,0
2022-07-01,Pulau Pinang,AstraZeneca,3
2022-07-01,Sabah,AstraZeneca,0
2022-07-01,Sarawak,AstraZeneca,0
2022-07-01,Selangor,AstraZeneca,56
2022-07-01,Terengganu,AstraZeneca,0
2022-07-01,W.P. Kuala Lumpur,AstraZeneca,1
2022-07-01,W.P. Labuan,AstraZeneca,0
2022-07-01,W.P. Putrajaya,AstraZeneca,0
2022-07-02,Johor,AstraZeneca,14
2022-07-02,Kedah,AstraZeneca,0
2022-07-02,Kelantan,AstraZeneca,0
2022-07-02,Melaka,AstraZeneca,0
2022-07-02,Negeri Sembilan,AstraZeneca,0
2022-07-02,Pahang,AstraZeneca,0
2022-07-02,Perak,AstraZeneca,0
2022-07-02,Perlis,AstraZeneca,0
2022-07-02,Pulau Pinang,AstraZeneca,0
2022-07-02,Sabah,AstraZeneca,0
2022-07-02,Sarawak,AstraZeneca,0
2022-07-02,Selangor,AstraZeneca,44
2022-07-02,Terengganu,AstraZeneca,0
2022-07-02,W.P. Kuala Lumpur,AstraZeneca,2
2022-07-02,W.P. Labuan,AstraZeneca,0
2022-07-02,W.P. Putrajaya,AstraZeneca,0
2022-07-03,Johor,AstraZeneca,24
2022-07-03,Kedah,AstraZeneca,0
2022-07-03,Kelantan,AstraZeneca,0
2022-07-03,Melaka,AstraZeneca,0
2022-07-03,Negeri Sembilan,AstraZeneca,0
2022-07-03,Pahang,AstraZeneca,0
2022-07-03,Perak,AstraZeneca,0
2022-07-03,Perlis,AstraZeneca,0
2022-07-03,Pulau Pinang,AstraZeneca,0
2022-07-03,Sabah,AstraZeneca,0
2022-07-03,Sarawak,AstraZeneca,0
2022-07-03,Selangor,AstraZeneca,73
2022-07-03,Terengganu,AstraZeneca,0
2022-07-03,W.P. Kuala Lumpur,AstraZeneca,6
2022-07-03,W.P. Labuan,AstraZeneca,0
2022-07-03,W.P. Putrajaya,AstraZeneca,0
2022-07-04,Johor,AstraZeneca,30
2022-07-04,Kedah,AstraZeneca,0
2022-07-04,Kelantan,AstraZeneca,0
2022-07-04,Melaka,AstraZeneca,0
2022-07-04,Negeri Sembilan,AstraZeneca,0
2022-07-04,Pahang,AstraZeneca,0
2022-07-04,Perak,AstraZeneca,0
2022-07-04,Perlis,AstraZeneca,0
2022-07-04,Pulau Pinang,AstraZeneca,0
2022-07-04,Sabah,AstraZeneca,0
2022-07-04,Sarawak,AstraZeneca,0
2022-07-04,Selangor,AstraZeneca,59
2022-07-04,Terengganu,AstraZeneca,0
2022-07-04,W.P. Kuala Lumpur,AstraZeneca,8
2022-07-04,W.P. Labuan,AstraZeneca,0
2022-07-04,W.P. Putrajaya,AstraZeneca,0
2022-07-05,Johor,AstraZeneca,15
2022-07-05,Kedah,AstraZeneca,0
2022-07-05,Kelantan,AstraZeneca,0
2022-07-05,Melaka,AstraZeneca,0
2022-07-05,Negeri Sembilan,AstraZeneca,0
2022-07-05,Pahang,AstraZeneca,0
2022-07-05,Perak,AstraZeneca,0
2022-07-05,Perlis,AstraZeneca,0
2022-07-05,Pulau Pinang,AstraZeneca,0
2022-07-05,Sabah,AstraZeneca,0
2022-07-05,Sarawak,AstraZeneca,0
2022-07-05,Selangor,AstraZeneca,63
2022-07-05,Terengganu,AstraZeneca,0
2022-07-05,W.P. Kuala Lumpur,AstraZeneca,10
2022-07-05,W.P. Labuan,AstraZeneca,0
2022-07-05,W.P. Putrajaya,AstraZeneca,0
2022-07-06,Johor,AstraZeneca,8
2022-07-06,Kedah,AstraZeneca,0
2022-07-06,Kelantan,AstraZeneca,0
2022-07-06,Melaka,AstraZeneca,0
2022-07-06,Negeri Sembilan,AstraZeneca,0
2022-07-06,Pahang,AstraZeneca,0
2022-07-06,Perak,AstraZeneca,0
2022-07-06,Perlis,AstraZeneca,0
2022-07-06,Pulau Pinang,AstraZeneca,0
2022-07-06,Sabah,AstraZeneca,0
2022-07-06,Sarawak,AstraZeneca,0
2022-07-06,Selangor,AstraZeneca,84
2022-07-06,Terengganu,AstraZeneca,0
2022-07-06,W.P. Kuala Lumpur,AstraZeneca,4
2022-07-06,W.P. Labuan,AstraZeneca,0
2022-07-06,W.P. Putrajaya,AstraZeneca,0
2022-07-07,Johor,AstraZeneca,51
2022-07-07,Kedah,AstraZeneca,0
2022-07-07,Kelantan,AstraZeneca,0
2022-07-07,Melaka,AstraZeneca,0
2022-07-07,Negeri Sembilan,AstraZeneca,0
2022-07-07,Pahang,AstraZeneca,0
2022-07-07,Perak,AstraZeneca,0
2022-07-07,Perlis,AstraZeneca,0
2022-07-07,Pulau Pinang,AstraZeneca,0
2022-07-07,Sabah,AstraZeneca,24
2022-07-07,Sarawak,AstraZeneca,0
2022-07-07,Selangor,AstraZeneca,69
2022-07-07,Terengganu,AstraZeneca,0
2022-07-07,W.P. Kuala Lumpur,AstraZeneca,9
2022-07-07,W.P. Labuan,AstraZeneca,0
2022-07-07,W.P. Putrajaya,AstraZeneca,0
2022-07-08,Johor,AstraZeneca,7
2022-07-08,Kedah,AstraZeneca,0
2022-07-08,Kelantan,AstraZeneca,0
2022-07-08,Melaka,AstraZeneca,0
2022-07-08,Negeri Sembilan,AstraZeneca,0
2022-07-08,Pahang,AstraZeneca,0
2022-07-08,Perak,AstraZeneca,0
2022-07-08,Perlis,AstraZeneca,0
2022-07-08,Pulau Pinang,AstraZeneca,0
2022-07-08,Sabah,AstraZeneca,0
2022-07-08,Sarawak,AstraZeneca,0
2022-07-08,Selangor,AstraZeneca,94
2022-07-08,Terengganu,AstraZeneca,0
2022-07-08,W.P. Kuala Lumpur,AstraZeneca,9
2022-07-08,W.P. Labuan,AstraZeneca,0
2022-07-08,W.P. Putrajaya,AstraZeneca,0
2022-07-09,Johor,AstraZeneca,7
2022-07-09,Kedah,AstraZeneca,0
2022-07-09,Kelantan,AstraZeneca,0
2022-07-09,Melaka,AstraZeneca,0
2022-07-09,Negeri Sembilan,AstraZeneca,0
2022-07-09,Pahang,AstraZeneca,0
2022-07-09,Perak,AstraZeneca,0
2022-07-09,Perlis,AstraZeneca,0
2022-07-09,Pulau Pinang,AstraZeneca,0
2022-07-09,Sabah,AstraZeneca,0
2022-07-09,Sarawak,AstraZeneca,0
2022-07-09,Selangor,AstraZeneca,117
2022-07-09,Terengganu,AstraZeneca,0
2022-07-09,W.P. Kuala Lumpur,AstraZeneca,0
2022-07-09,W.P. Labuan,AstraZeneca,0
2022-07-09,W.P. Putrajaya,AstraZeneca,0
2022-07-10,Johor,AstraZeneca,1
2022-07-10,Kedah,AstraZeneca,0
2022-07-10,Kelantan,AstraZeneca,0
2022-07-10,Melaka,AstraZeneca,0
2022-07-10,Negeri Sembilan,AstraZeneca,0
2022-07-10,Pahang,AstraZeneca,0
2022-07-10,Perak,AstraZeneca,0
2022-07-10,Perlis,AstraZeneca,0
2022-07-10,Pulau Pinang,AstraZeneca,0
2022-07-10,Sabah,AstraZeneca,0
2022-07-10,Sarawak,AstraZeneca,0
2022-07-10,Selangor,AstraZeneca,70
2022-07-10,Terengganu,AstraZeneca,0
2022-07-10,W.P. Kuala Lumpur,AstraZeneca,5
2022-07-10,W.P. Labuan,AstraZeneca,0
2022-07-10,W.P. Putrajaya,AstraZeneca,0
2022-07-11,Johor,AstraZeneca,10
2022-07-11,Kedah,AstraZeneca,0
2022-07-11,Kelantan,AstraZeneca,0
2022-07-11,Melaka,AstraZeneca,0
2022-07-11,Negeri Sembilan,AstraZeneca,0
2022-07-11,Pahang,AstraZeneca,0
2022-07-11,Perak,AstraZeneca,0
2022-07-11,Perlis,AstraZeneca,0
2022-07-11,Pulau Pinang,AstraZeneca,0
2022-07-11,Sabah,AstraZeneca,0
2022-07-11,Sarawak,AstraZeneca,0
2022-07-11,Selangor,AstraZeneca,92
2022-07-11,Terengganu,AstraZeneca,0
2022-07-11,W.P. Kuala Lumpur,AstraZeneca,5
2022-07-11,W.P. Labuan,AstraZeneca,0
2022-07-11,W.P. Putrajaya,AstraZeneca,0
2022-07-12,Johor,AstraZeneca,21
2022-07-12,Kedah,AstraZeneca,0
2022-07-12,Kelantan,AstraZeneca,0
2022-07-12,Melaka,AstraZeneca,0
2022-07-12,Negeri Sembilan,AstraZeneca,0
2022-07-12,Pahang,AstraZeneca,0
2022-07-12,Perak,AstraZeneca,0
2022-07-12,Perlis,AstraZeneca,0
2022-07-12,Pulau Pinang,AstraZeneca,0
2022-07-12,Sabah,AstraZeneca,11
2022-07-12,Sarawak,AstraZeneca,0
2022-07-12,Selangor,AstraZeneca,147
2022-07-12,Terengganu,AstraZeneca,0
2022-07-12,W.P. Kuala Lumpur,AstraZeneca,32
2022-07-12,W.P. Labuan,AstraZeneca,0
2022-07-12,W.P. Putrajaya,AstraZeneca,0
2022-07-13,Johor,AstraZeneca,26
2022-07-13,Kedah,AstraZeneca,0
2022-07-13,Kelantan,AstraZeneca,0
2022-07-13,Melaka,AstraZeneca,0
2022-07-13,Negeri Sembilan,AstraZeneca,0
2022-07-13,Pahang,AstraZeneca,0
2022-07-13,Perak,AstraZeneca,0
2022-07-13,Perlis,AstraZeneca,0
2022-07-13,Pulau Pinang,AstraZeneca,0
2022-07-13,Sabah,AstraZeneca,0
2022-07-13,Sarawak,AstraZeneca,0
2022-07-13,Selangor,AstraZeneca,173
2022-07-13,Terengganu,AstraZeneca,0
2022-07-13,W.P. Kuala Lumpur,AstraZeneca,38
2022-07-13,W.P. Labuan,AstraZeneca,0
2022-07-13,W.P. Putrajaya,AstraZeneca,0
2022-07-14,Johor,AstraZeneca,47
2022-07-14,Kedah,AstraZeneca,0
2022-07-14,Kelantan,AstraZeneca,0
2022-07-14,Melaka,AstraZeneca,0
2022-07-14,Negeri Sembilan,AstraZeneca,0
2022-07-14,Pahang,AstraZeneca,0
2022-07-14,Perak,AstraZeneca,0
2022-07-14,Perlis,AstraZeneca,0
2022-07-14,Pulau Pinang,AstraZeneca,0
2022-07-14,Sabah,AstraZeneca,0
2022-07-14,Sarawak,AstraZeneca,0
2022-07-14,Selangor,AstraZeneca,237
2022-07-14,Terengganu,AstraZeneca,0
2022-07-14,W.P. Kuala Lumpur,AstraZeneca,24
2022-07-14,W.P. Labuan,AstraZeneca,0
2022-07-14,W.P. Putrajaya,AstraZeneca,0
2022-07-15,Johor,AstraZeneca,8
2022-07-15,Kedah,AstraZeneca,0
2022-07-15,Kelantan,AstraZeneca,0
2022-07-15,Melaka,AstraZeneca,0
2022-07-15,Negeri Sembilan,AstraZeneca,0
2022-07-15,Pahang,AstraZeneca,0
2022-07-15,Perak,AstraZeneca,0
2022-07-15,Perlis,AstraZeneca,0
2022-07-15,Pulau Pinang,AstraZeneca,0
2022-07-15,Sabah,AstraZeneca,0
2022-07-15,Sarawak,AstraZeneca,0
2022-07-15,Selangor,AstraZeneca,228
2022-07-15,Terengganu,AstraZeneca,0
2022-07-15,W.P. Kuala Lumpur,AstraZeneca,45
2022-07-15,W.P. Labuan,AstraZeneca,0
2022-07-15,W.P. Putrajaya,AstraZeneca,0
2022-07-16,Johor,AstraZeneca,14
2022-07-16,Kedah,AstraZeneca,0
2022-07-16,Kelantan,AstraZeneca,0
2022-07-16,Melaka,AstraZeneca,0
2022-07-16,Negeri Sembilan,AstraZeneca,0
2022-07-16,Pahang,AstraZeneca,0
2022-07-16,Perak,AstraZeneca,0
2022-07-16,Perlis,AstraZeneca,0
2022-07-16,Pulau Pinang,AstraZeneca,5
2022-07-16,Sabah,AstraZeneca,9
2022-07-16,Sarawak,AstraZeneca,0
2022-07-16,Selangor,AstraZeneca,422
2022-07-16,Terengganu,AstraZeneca,0
2022-07-16,W.P. Kuala Lumpur,AstraZeneca,14
2022-07-16,W.P. Labuan,AstraZeneca,0
2022-07-16,W.P. Putrajaya,AstraZeneca,0
2022-07-17,Johor,AstraZeneca,23
2022-07-17,Kedah,AstraZeneca,0
2022-07-17,Kelantan,AstraZeneca,0
2022-07-17,Melaka,AstraZeneca,0
2022-07-17,Negeri Sembilan,AstraZeneca,0
2022-07-17,Pahang,AstraZeneca,0
2022-07-17,Perak,AstraZeneca,0
2022-07-17,Perlis,AstraZeneca,0
2022-07-17,Pulau Pinang,AstraZeneca,0
2022-07-17,Sabah,AstraZeneca,6
2022-07-17,Sarawak,AstraZeneca,0
2022-07-17,Selangor,AstraZeneca,307
2022-07-17,Terengganu,AstraZeneca,0
2022-07-17,W.P. Kuala Lumpur,AstraZeneca,3
2022-07-17,W.P. Labuan,AstraZeneca,0
2022-07-17,W.P. Putrajaya,AstraZeneca,0
2022-07-18,Johor,AstraZeneca,32
2022-07-18,Kedah,AstraZeneca,0
2022-07-18,Kelantan,AstraZeneca,0
2022-07-18,Melaka,AstraZeneca,0
2022-07-18,Negeri Sembilan,AstraZeneca,0
2022-07-18,Pahang,AstraZeneca,0
2022-07-18,Perak,AstraZeneca,0
2022-07-18,Perlis,AstraZeneca,0
2022-07-18,Pulau Pinang,AstraZeneca,0
2022-07-18,Sabah,AstraZeneca,28
2022-07-18,Sarawak,AstraZeneca,0
2022-07-18,Selangor,AstraZeneca,190
2022-07-18,Terengganu,AstraZeneca,0
2022-07-18,W.P. Kuala Lumpur,AstraZeneca,38
2022-07-18,W.P. Labuan,AstraZeneca,0
2022-07-18,W.P. Putrajaya,AstraZeneca,0
2022-07-19,Johor,AstraZeneca,23
2022-07-19,Kedah,AstraZeneca,0
2022-07-19,Kelantan,AstraZeneca,0
2022-07-19,Melaka,AstraZeneca,0
2022-07-19,Negeri Sembilan,AstraZeneca,0
2022-07-19,Pahang,AstraZeneca,0
2022-07-19,Perak,AstraZeneca,0
2022-07-19,Perlis,AstraZeneca,0
2022-07-19,Pulau Pinang,AstraZeneca,0
2022-07-19,Sabah,AstraZeneca,23
2022-07-19,Sarawak,AstraZeneca,0
2022-07-19,Selangor,AstraZeneca,154
2022-07-19,Terengganu,AstraZeneca,0
2022-07-19,W.P. Kuala Lumpur,AstraZeneca,48
2022-07-19,W.P. Labuan,AstraZeneca,0
2022-07-19,W.P. Putrajaya,AstraZeneca,0
2022-07-20,Johor,AstraZeneca,21
2022-07-20,Kedah,AstraZeneca,0
2022-07-20,Kelantan,AstraZeneca,0
2022-07-20,Melaka,AstraZeneca,0
2022-07-20,Negeri Sembilan,AstraZeneca,0
2022-07-20,Pahang,AstraZeneca,0
2022-07-20,Perak,AstraZeneca,0
2022-07-20,Perlis,AstraZeneca,0
2022-07-20,Pulau Pinang,AstraZeneca,0
2022-07-20,Sabah,AstraZeneca,20
2022-07-20,Sarawak,AstraZeneca,0
2022-07-20,Selangor,AstraZeneca,211
2022-07-20,Terengganu,AstraZeneca,0
2022-07-20,W.P. Kuala Lumpur,AstraZeneca,59
2022-07-20,W.P. Labuan,AstraZeneca,0
2022-07-20,W.P. Putrajaya,AstraZeneca,0
2022-07-21,Johor,AstraZeneca,45
2022-07-21,Kedah,AstraZeneca,0
2022-07-21,Kelantan,AstraZeneca,0
2022-07-21,Melaka,AstraZeneca,0
2022-07-21,Negeri Sembilan,AstraZeneca,0
2022-07-21,Pahang,AstraZeneca,0
2022-07-21,Perak,AstraZeneca,0
2022-07-21,Perlis,AstraZeneca,0
2022-07-21,Pulau Pinang,AstraZeneca,0
2022-07-21,Sabah,AstraZeneca,0
2022-07-21,Sarawak,AstraZeneca,0
2022-07-21,Selangor,AstraZeneca,197
2022-07-21,Terengganu,AstraZeneca,0
2022-07-21,W.P. Kuala Lumpur,AstraZeneca,79
2022-07-21,W.P. Labuan,AstraZeneca,0
2022-07-21,W.P. Putrajaya,AstraZeneca,0
2022-07-22,Johor,AstraZeneca,12
2022-07-22,Kedah,AstraZeneca,0
2022-07-22,Kelantan,AstraZeneca,0
2022-07-22,Melaka,AstraZeneca,0
2022-07-22,Negeri Sembilan,AstraZeneca,0
2022-07-22,Pahang,AstraZeneca,0
2022-07-22,Perak,AstraZeneca,0
2022-07-22,Perlis,AstraZeneca,0
2022-07-22,Pulau Pinang,AstraZeneca,0
2022-07-22,Sabah,AstraZeneca,67
2022-07-22,Sarawak,AstraZeneca,0
2022-07-22,Selangor,AstraZeneca,210
2022-07-22,Terengganu,AstraZeneca,0
2022-07-22,W.P. Kuala Lumpur,AstraZeneca,67
2022-07-22,W.P. Labuan,AstraZeneca,0
2022-07-22,W.P. Putrajaya,AstraZeneca,0
2022-07-23,Johor,AstraZeneca,22
2022-07-23,Kedah,AstraZeneca,0
2022-07-23,Kelantan,AstraZeneca,0
2022-07-23,Melaka,AstraZeneca,0
2022-07-23,Negeri Sembilan,AstraZeneca,0
2022-07-23,Pahang,AstraZeneca,0
2022-07-23,Perak,AstraZeneca,0
2022-07-23,Perlis,AstraZeneca,0
2022-07-23,Pulau Pinang,AstraZeneca,0
2022-07-23,Sabah,AstraZeneca,0
2022-07-23,Sarawak,AstraZeneca,0
2022-07-23,Selangor,AstraZeneca,305
2022-07-23,Terengganu,AstraZeneca,0
2022-07-23,W.P. Kuala Lumpur,AstraZeneca,32
2022-07-23,W.P. Labuan,AstraZeneca,0
2022-07-23,W.P. Putrajaya,AstraZeneca,0
2022-07-24,Johor,AstraZeneca,12
2022-07-24,Kedah,AstraZeneca,0
2022-07-24,Kelantan,AstraZeneca,0
2022-07-24,Melaka,AstraZeneca,0
2022-07-24,Negeri Sembilan,AstraZeneca,0
2022-07-24,Pahang,AstraZeneca,0
2022-07-24,Perak,AstraZeneca,0
2022-07-24,Perlis,AstraZeneca,0
2022-07-24,Pulau Pinang,AstraZeneca,0
2022-07-24,Sabah,AstraZeneca,12
2022-07-24,Sarawak,AstraZeneca,0
2022-07-24,Selangor,AstraZeneca,196
2022-07-24,Terengganu,AstraZeneca,0
2022-07-24,W.P. Kuala Lumpur,AstraZeneca,21
2022-07-24,W.P. Labuan,AstraZeneca,0
2022-07-24,W.P. Putrajaya,AstraZeneca,0
2022-07-25,Johor,AstraZeneca,12
2022-07-25,Kedah,AstraZeneca,0
2022-07-25,Kelantan,AstraZeneca,0
2022-07-25,Melaka,AstraZeneca,0
2022-07-25,Negeri Sembilan,AstraZeneca,0
2022-07-25,Pahang,AstraZeneca,0
2022-07-25,Perak,AstraZeneca,0
2022-07-25,Perlis,AstraZeneca,0
2022-07-25,Pulau Pinang,AstraZeneca,0
2022-07-25,Sabah,AstraZeneca,78
2022-07-25,Sarawak,AstraZeneca,0
2022-07-25,Selangor,AstraZeneca,173
2022-07-25,Terengganu,AstraZeneca,0
2022-07-25,W.P. Kuala Lumpur,AstraZeneca,47
2022-07-25,W.P. Labuan,AstraZeneca,0
2022-07-25,W.P. Putrajaya,AstraZeneca,0
2022-07-26,Johor,AstraZeneca,38
2022-07-26,Kedah,AstraZeneca,0
2022-07-26,Kelantan,AstraZeneca,0
2022-07-26,Melaka,AstraZeneca,0
2022-07-26,Negeri Sembilan,AstraZeneca,0
2022-07-26,Pahang,AstraZeneca,0
2022-07-26,Perak,AstraZeneca,0
2022-07-26,Perlis,AstraZeneca,0
2022-07-26,Pulau Pinang,AstraZeneca,0
2022-07-26,Sabah,AstraZeneca,12
2022-07-26,Sarawak,AstraZeneca,0
2022-07-26,Selangor,AstraZeneca,158
2022-07-26,Terengganu,AstraZeneca,0
2022-07-26,W.P. Kuala Lumpur,AstraZeneca,41
2022-07-26,W.P. Labuan,AstraZeneca,0
2022-07-26,W.P. Putrajaya,AstraZeneca,0
2022-07-27,Johor,AstraZeneca,19
2022-07-27,Kedah,AstraZeneca,0
2022-07-27,Kelantan,AstraZeneca,0
2022-07-27,Melaka,AstraZeneca,0
2022-07-27,Negeri Sembilan,AstraZeneca,0
2022-07-27,Pahang,AstraZeneca,0
2022-07-27,Perak,AstraZeneca,0
2022-07-27,Perlis,AstraZeneca,0
2022-07-27,Pulau Pinang,AstraZeneca,0
2022-07-27,Sabah,AstraZeneca,54
2022-07-27,Sarawak,AstraZeneca,0
2022-07-27,Selangor,AstraZeneca,153
2022-07-27,Terengganu,AstraZeneca,0
2022-07-27,W.P. Kuala Lumpur,AstraZeneca,55
2022-07-27,W.P. Labuan,AstraZeneca,0
2022-07-27,W.P. Putrajaya,AstraZeneca,0
2022-07-28,Johor,AstraZeneca,55
2022-07-28,Kedah,AstraZeneca,0
2022-07-28,Kelantan,AstraZeneca,0
2022-07-28,Melaka,AstraZeneca,0
2022-07-28,Negeri Sembilan,AstraZeneca,0
2022-07-28,Pahang,AstraZeneca,0
2022-07-28,Perak,AstraZeneca,0
2022-07-28,Perlis,AstraZeneca,0
2022-07-28,Pulau Pinang,AstraZeneca,0
2022-07-28,Sabah,AstraZeneca,44
2022-07-28,Sarawak,AstraZeneca,0
2022-07-28,Selangor,AstraZeneca,214
2022-07-28,Terengganu,AstraZeneca,0
2022-07-28,W.P. Kuala Lumpur,AstraZeneca,25
2022-07-28,W.P. Labuan,AstraZeneca,0
2022-07-28,W.P. Putrajaya,AstraZeneca,0
2022-07-29,Johor,AstraZeneca,16
2022-07-29,Kedah,AstraZeneca,0
2022-07-29,Kelantan,AstraZeneca,0
2022-07-29,Melaka,AstraZeneca,0
2022-07-29,Negeri Sembilan,AstraZeneca,0
2022-07-29,Pahang,AstraZeneca,0
2022-07-29,Perak,AstraZeneca,0
2022-07-29,Perlis,AstraZeneca,0
2022-07-29,Pulau Pinang,AstraZeneca,0
2022-07-29,Sabah,AstraZeneca,0
2022-07-29,Sarawak,AstraZeneca,0
2022-07-29,Selangor,AstraZeneca,200
2022-07-29,Terengganu,AstraZeneca,0
2022-07-29,W.P. Kuala Lumpur,AstraZeneca,36
2022-07-29,W.P. Labuan,AstraZeneca,0
2022-07-29,W.P. Putrajaya,AstraZeneca,0
2022-07-30,Johor,AstraZeneca,12
